Transaction_ID,Date,Country,Region,City,Customer_ID,Product_Category,Product_Name,Units_Sold,Unit_Price,Currency,Discount_pct,Total_Sales,Channel,Payment_Method,Returned,Repeat_Customer,Delivery_Time_Days,Gross_Margin_pct,Profit
TXN0000169,17-05-2023,India,Hyderabad,Hyderabad,CUST000818,Toys,Microwave,5,30103,INR,0,150515,Retail,Debit Card,0,1,4,0.189,28447.34
TXN0000170,12-09-2023,India,Pune,Pune,CUST002744,Clothing,Snacks Pack,2,92846,INR,10,167122.8,Wholesale,Debit Card,1,0,1,0.299,49969.72
TXN0000171,15-02-2024,India,Hyderabad,Hyderabad,CUST000622,Furniture,Perfume,2,98741,INR,25,148111.5,Online,Credit Card,0,0,13,0.264,39101.44
TXN0000172,05-08-2022,India,Kolkata,Kolkata,CUST001241,Food,Snacks Pack,9,30392,INR,0,273528,Retail,Cash,0,1,5,0.102,27899.86
TXN0000173,21-09-2024,India,Jaipur,Jaipur,CUST000116,Clothing,Perfume,9,45139,INR,0,406251,Retail,Debit Card,1,0,4,0.328,133250.33
TXN0000174,24-01-2022,India,Bengaluru,Bengaluru,CUST001434,Clothing,Tennis Racket,4,75936,INR,0,303744,Online,Debit Card,0,1,9,0.184,55888.9
TXN0000175,26-09-2024,India,Kolkata,Kolkata,CUST001645,Furniture,Microwave,4,92683,INR,0,370732,Online,UPI,0,0,6,0.117,43375.64
TXN0000176,08-01-2023,India,Kolkata,Kolkata,CUST000087,Sports,Perfume,7,73411,INR,15,436795.45,Online,PayPal,0,1,5,0.332,145016.09
TXN0000177,06-09-2023,India,Ahmedabad,Ahmedabad,CUST001249,Clothing,T-shirt,5,41332,INR,20,165328,Wholesale,PayPal,0,1,13,0.182,30089.7
TXN0000178,26-11-2022,India,Ahmedabad,Ahmedabad,CUST002303,Sports,Perfume,1,80197,INR,20,64157.6,Online,UPI,0,1,4,0.102,6544.08
TXN0000179,23-03-2025,India,Mumbai,Mumbai,CUST002375,Food,Headphones,5,85618,INR,15,363876.5,Retail,PayPal,0,0,5,0.297,108071.32
TXN0000180,24-07-2024,India,Hyderabad,Hyderabad,CUST002272,Food,Perfume,4,6967,INR,5,26474.6,Online,Cash,1,0,3,0.2,5294.92
TXN0000181,21-02-2023,India,Hyderabad,Hyderabad,CUST001001,Furniture,Perfume,3,91594,INR,5,261042.9,Online,Debit Card,0,1,8,0.109,28453.68
TXN0000182,27-02-2023,India,Lucknow,Lucknow,CUST001735,Electronics,Snacks Pack,1,7150,INR,10,6435,Online,Debit Card,0,0,9,0.254,1634.49
TXN0000183,29-08-2023,India,Delhi,Delhi,CUST000136,Beauty,Smartphone,9,91574,INR,0,824166,Retail,Cash,0,1,1,0.345,284337.27
TXN0000184,26-11-2024,India,Kolkata,Kolkata,CUST001650,Food,Snacks Pack,4,5059,INR,5,19224.2,Retail,Cash,0,0,12,0.075,1441.82
TXN0000185,21-07-2025,India,Hyderabad,Hyderabad,CUST001466,Toys,Smartphone,3,98363,INR,5,280334.55,Online,UPI,0,0,5,0.18,50460.22
TXN0000186,27-03-2025,India,Bengaluru,Bengaluru,CUST000362,Food,Action Figure,8,68521,INR,15,465942.8,Online,PayPal,0,1,11,0.204,95052.33
TXN0000187,01-12-2023,India,Mumbai,Mumbai,CUST001843,Toys,Smartphone,7,45493,INR,0,318451,Retail,PayPal,0,0,6,0.248,78975.85
TXN0000188,23-04-2022,India,Jaipur,Jaipur,CUST000578,Beauty,Action Figure,6,39388,INR,25,177246,Online,Credit Card,0,0,3,0.119,21092.27
TXN0000189,26-06-2023,India,Delhi,Delhi,CUST001212,Furniture,Sofa,6,87827,INR,0,526962,Online,Cash,0,0,3,0.105,55331.01
TXN0000190,29-07-2024,India,Chennai,Chennai,CUST001302,Clothing,T-shirt,2,56688,INR,5,107707.2,Wholesale,UPI,0,1,6,0.273,29404.07
TXN0000191,18-01-2022,India,Jaipur,Jaipur,CUST002457,Furniture,Sofa,9,11994,INR,0,107946,Wholesale,PayPal,0,1,13,0.251,27094.45
TXN0000192,11-06-2022,India,Jaipur,Jaipur,CUST002801,Electronics,Laptop,1,39165,INR,0,39165,Retail,Net Banking,0,0,8,0.124,4856.46
TXN0000193,08-06-2022,India,Ahmedabad,Ahmedabad,CUST000136,Sports,T-shirt,4,95339,INR,0,381356,Retail,Credit Card,0,1,2,0.067,25550.85
TXN0000194,30-10-2024,India,Chennai,Chennai,CUST002017,Electronics,Sofa,4,63444,INR,30,177643.2,Online,UPI,0,0,12,0.29,51516.53
TXN0000195,22-05-2024,India,Mumbai,Mumbai,CUST001087,Beauty,Headphones,9,9713,INR,0,87417,Online,Cash,0,0,10,0.255,22291.34
TXN0000196,04-11-2024,India,Pune,Pune,CUST000209,Sports,Microwave,3,77145,INR,0,231435,Online,Net Banking,0,1,7,0.314,72670.59
TXN0000197,19-07-2023,India,Delhi,Delhi,CUST002088,Electronics,Laptop,9,75788,INR,5,647987.4,Online,PayPal,0,0,12,0.07,45359.12
TXN0000198,30-11-2023,India,Ahmedabad,Ahmedabad,CUST001709,Electronics,T-shirt,2,68841,INR,0,137682,Online,Net Banking,0,1,1,0.196,26985.67
TXN0000199,14-12-2024,India,Lucknow,Lucknow,CUST000514,Beauty,Sofa,1,79603,INR,10,71642.7,Online,Cash,0,1,1,0.098,7020.98
TXN0000200,22-03-2023,India,Lucknow,Lucknow,CUST001792,Beauty,T-shirt,7,50502,INR,0,353514,Wholesale,Cash,0,1,13,0.252,89085.53
TXN0000201,25-03-2025,India,Delhi,Delhi,CUST001841,Toys,T-shirt,2,47678,INR,5,90588.2,Wholesale,Net Banking,0,1,12,0.125,11323.52
TXN0000202,08-06-2024,India,Lucknow,Lucknow,CUST001264,Beauty,Headphones,1,17647,INR,10,15882.3,Online,Credit Card,1,0,2,0.129,2048.82
TXN0000203,26-01-2023,India,Bengaluru,Bengaluru,CUST000753,Toys,Snacks Pack,9,57442,INR,0,516978,Wholesale,Net Banking,0,0,9,0.264,136482.19
TXN0000204,19-05-2022,India,Hyderabad,Hyderabad,CUST002591,Beauty,Headphones,8,14820,INR,0,118560,Online,Cash,0,1,5,0.297,35212.32
TXN0000205,02-06-2024,India,Chennai,Chennai,CUST002628,Beauty,Perfume,3,34907,INR,15,89012.85,Retail,Credit Card,0,1,1,0.323,28751.15
TXN0000206,01-02-2024,India,Delhi,Delhi,CUST002394,Toys,Microwave,2,95616,INR,5,181670.4,Online,PayPal,0,0,6,0.073,13261.94
TXN0000207,05-05-2022,India,Mumbai,Mumbai,CUST001417,Food,Action Figure,1,40117,INR,0,40117,Online,UPI,0,0,2,0.292,11714.16
TXN0000208,07-08-2022,India,Bengaluru,Bengaluru,CUST000991,Sports,Smartphone,4,48660,INR,20,155712,Wholesale,Debit Card,0,1,12,0.341,53097.79
TXN0000209,08-10-2022,India,Chennai,Chennai,CUST001034,Sports,Action Figure,6,18267,INR,15,93161.7,Online,Debit Card,0,1,14,0.066,6148.67
TXN0000210,16-03-2023,India,Jaipur,Jaipur,CUST000051,Clothing,Smartphone,2,48627,INR,0,97254,Online,Debit Card,0,1,11,0.324,31510.3
TXN0000211,12-04-2022,India,Jaipur,Jaipur,CUST001196,Beauty,Headphones,6,75206,INR,0,451236,Wholesale,UPI,0,1,9,0.336,151615.3
TXN0000212,29-11-2024,India,Kolkata,Kolkata,CUST001359,Clothing,T-shirt,5,86764,INR,5,412129,Retail,PayPal,1,1,12,0.108,44509.93
TXN0000213,16-04-2023,India,Kolkata,Kolkata,CUST000974,Electronics,Headphones,1,42014,INR,0,42014,Online,UPI,0,0,14,0.143,6008
TXN0000214,29-04-2025,India,Pune,Pune,CUST000748,Food,Action Figure,7,27087,INR,5,180128.55,Retail,Net Banking,0,0,7,0.14,25218
TXN0000215,10-03-2023,India,Ahmedabad,Ahmedabad,CUST001020,Beauty,Tennis Racket,7,88142,INR,0,616994,Retail,UPI,0,1,1,0.335,206692.99
TXN0000216,11-01-2022,India,Bengaluru,Bengaluru,CUST001011,Sports,Smartphone,5,60521,INR,25,226953.75,Online,UPI,1,1,4,0.055,12482.46
TXN0000217,23-06-2025,India,Kolkata,Kolkata,CUST000917,Toys,Tennis Racket,4,87997,INR,0,351988,Online,Cash,0,1,10,0.217,76381.4
TXN0000218,12-05-2022,India,Pune,Pune,CUST000620,Toys,Laptop,2,23220,INR,0,46440,Retail,UPI,0,0,11,0.224,10402.56
TXN0000219,29-04-2023,India,Delhi,Delhi,CUST001627,Toys,Laptop,7,5051,INR,0,35357,Retail,Cash,0,0,1,0.246,8697.82
TXN0000220,19-02-2023,India,Jaipur,Jaipur,CUST002078,Food,Headphones,8,29357,INR,0,234856,Online,Net Banking,0,1,7,0.117,27478.15
TXN0000221,15-09-2025,India,Bengaluru,Bengaluru,CUST000711,Furniture,Headphones,9,73283,INR,0,659547,Retail,Debit Card,0,1,5,0.192,126633.02
TXN0000222,01-04-2024,India,Pune,Pune,CUST000229,Clothing,Smartphone,6,53150,INR,15,271065,Retail,Credit Card,1,0,5,0.174,47165.31
TXN0000223,22-07-2023,India,Jaipur,Jaipur,CUST001679,Sports,Tennis Racket,2,79462,INR,0,158924,Wholesale,Debit Card,0,0,9,0.173,27493.85
TXN0000224,11-05-2024,India,Jaipur,Jaipur,CUST002640,Sports,Snacks Pack,1,22518,INR,0,22518,Online,PayPal,0,0,7,0.15,3377.7
TXN0000225,21-12-2022,India,Bengaluru,Bengaluru,CUST000235,Sports,Perfume,2,64838,INR,0,129676,Online,Net Banking,0,0,12,0.333,43182.11
TXN0000226,18-09-2022,India,Delhi,Delhi,CUST002673,Toys,Smartphone,3,38268,INR,5,109063.8,Online,Credit Card,0,0,14,0.245,26720.63
TXN0000227,15-08-2023,India,Kolkata,Kolkata,CUST000870,Beauty,Perfume,1,3896,INR,5,3701.2,Wholesale,Debit Card,0,0,4,0.278,1028.93
TXN0000228,07-10-2024,India,Kolkata,Kolkata,CUST002388,Clothing,Smartphone,5,11045,INR,0,55225,Retail,Net Banking,0,1,1,0.147,8118.08
TXN0000229,03-08-2023,India,Ahmedabad,Ahmedabad,CUST000838,Clothing,Sofa,7,50615,INR,0,354305,Retail,Net Banking,0,0,4,0.05,17715.25
TXN0000230,24-10-2024,India,Hyderabad,Hyderabad,CUST002924,Furniture,Laptop,9,43999,INR,0,395991,Online,Cash,0,1,8,0.336,133052.98
TXN0000231,07-12-2022,India,Pune,Pune,CUST001524,Toys,Laptop,6,56994,INR,10,307767.6,Online,UPI,0,0,1,0.313,96331.26
TXN0000232,27-08-2024,India,Ahmedabad,Ahmedabad,CUST002664,Clothing,Smartphone,8,92996,INR,0,743968,Online,Cash,0,0,10,0.187,139122.02
TXN0000233,05-04-2022,India,Jaipur,Jaipur,CUST000660,Electronics,Tennis Racket,2,12181,INR,5,23143.9,Retail,Cash,0,1,7,0.166,3841.89
TXN0000234,16-01-2022,India,Chennai,Chennai,CUST001154,Clothing,Laptop,5,16875,INR,30,59062.5,Online,Debit Card,0,1,6,0.183,10808.44
TXN0000235,08-02-2025,India,Kolkata,Kolkata,CUST002696,Toys,Tennis Racket,9,42971,INR,20,309391.2,Online,Net Banking,0,1,11,0.131,40530.25
TXN0000236,22-11-2022,India,Chennai,Chennai,CUST002856,Toys,Laptop,7,14870,INR,10,93681,Online,UPI,0,1,12,0.234,21921.35
TXN0000237,30-05-2025,India,Jaipur,Jaipur,CUST001914,Toys,Tennis Racket,7,15707,INR,5,104451.55,Retail,Net Banking,0,0,3,0.342,35722.43
TXN0000238,18-07-2025,India,Delhi,Delhi,CUST001672,Toys,Sofa,3,72769,INR,0,218307,Online,Credit Card,0,0,10,0.07,15281.49
TXN0000239,24-05-2024,India,Ahmedabad,Ahmedabad,CUST001767,Furniture,Headphones,3,67490,INR,25,151852.5,Online,Debit Card,0,1,7,0.287,43581.67
TXN0000240,02-11-2023,India,Pune,Pune,CUST001123,Furniture,Smartphone,2,39116,INR,25,58674,Wholesale,Cash,0,1,13,0.068,3989.83
TXN0000241,04-04-2022,India,Pune,Pune,CUST001054,Sports,T-shirt,9,94366,INR,0,849294,Retail,UPI,0,1,8,0.308,261582.55
TXN0000242,23-09-2024,India,Ahmedabad,Ahmedabad,CUST002433,Beauty,Snacks Pack,4,24885,INR,0,99540,Online,PayPal,1,1,2,0.094,9356.76
TXN0000243,02-12-2022,India,Mumbai,Mumbai,CUST000197,Electronics,Tennis Racket,9,96450,INR,0,868050,Retail,UPI,0,1,8,0.198,171873.9
TXN0000244,22-03-2024,India,Mumbai,Mumbai,CUST000064,Toys,Tennis Racket,4,41661,INR,5,158311.8,Retail,UPI,0,0,10,0.203,32137.3
TXN0000245,13-06-2022,India,Pune,Pune,CUST002084,Clothing,Perfume,8,38331,INR,5,291315.6,Online,Credit Card,0,1,12,0.239,69624.43
TXN0000246,12-06-2024,India,Delhi,Delhi,CUST002639,Sports,Snacks Pack,1,43158,INR,0,43158,Online,Cash,0,1,6,0.232,10012.66
TXN0000247,16-02-2023,India,Chennai,Chennai,CUST002039,Toys,Snacks Pack,1,59420,INR,0,59420,Retail,UPI,0,0,14,0.261,15508.62
TXN0000248,03-01-2023,India,Hyderabad,Hyderabad,CUST002737,Furniture,Sofa,6,84968,INR,5,484317.6,Retail,Net Banking,0,1,5,0.305,147716.87
TXN0000249,12-08-2025,India,Kolkata,Kolkata,CUST002129,Furniture,Headphones,6,39575,INR,25,178087.5,Online,PayPal,0,1,11,0.061,10863.34
TXN0000250,15-11-2022,India,Kolkata,Kolkata,CUST002584,Clothing,Action Figure,7,65595,INR,15,390290.25,Wholesale,PayPal,0,0,13,0.271,105768.66
TXN0000251,02-07-2025,India,Hyderabad,Hyderabad,CUST000619,Clothing,Headphones,7,42788,INR,5,284540.2,Online,UPI,0,0,10,0.065,18495.11
TXN0000252,04-05-2023,India,Lucknow,Lucknow,CUST000752,Beauty,Tennis Racket,3,19695,INR,0,59085,Retail,PayPal,0,1,5,0.288,17016.48
TXN0000253,04-07-2023,India,Pune,Pune,CUST002799,Beauty,Snacks Pack,9,62665,INR,0,563985,Online,UPI,0,0,7,0.288,162427.68
TXN0000254,14-06-2024,India,Delhi,Delhi,CUST000379,Electronics,Microwave,9,37882,INR,10,306844.2,Retail,UPI,0,0,4,0.107,32832.33
TXN0000255,06-07-2022,India,Chennai,Chennai,CUST001646,Beauty,Laptop,3,48347,INR,0,145041,Online,Credit Card,0,0,12,0.113,16389.63
TXN0000256,25-01-2022,India,Pune,Pune,CUST000589,Beauty,Sofa,7,16791,INR,5,111660.15,Online,Cash,0,1,10,0.073,8151.19
TXN0000257,22-05-2022,India,Kolkata,Kolkata,CUST001533,Toys,Perfume,4,3023,INR,5,11487.4,Online,Net Banking,0,0,1,0.122,1401.46
TXN0000258,04-03-2023,India,Lucknow,Lucknow,CUST001673,Food,Action Figure,6,57916,INR,0,347496,Online,PayPal,0,0,5,0.2,69499.2
TXN0000259,21-02-2025,India,Jaipur,Jaipur,CUST002842,Clothing,Snacks Pack,6,99874,INR,5,569281.8,Online,Debit Card,0,0,11,0.167,95070.06
TXN0000260,25-01-2022,India,Hyderabad,Hyderabad,CUST000815,Beauty,Headphones,5,65711,INR,20,262844,Retail,UPI,0,0,7,0.117,30752.75
TXN0000261,22-04-2023,India,Chennai,Chennai,CUST001936,Toys,Sofa,6,17126,INR,0,102756,Online,Cash,0,1,10,0.236,24250.42
TXN0000262,26-04-2024,India,Lucknow,Lucknow,CUST001258,Food,Perfume,7,10491,INR,25,55077.75,Online,Credit Card,0,1,1,0.207,11401.09
TXN0000263,09-06-2025,India,Chennai,Chennai,CUST001189,Food,Sofa,2,51890,INR,0,103780,Online,Net Banking,0,0,14,0.088,9132.64
TXN0000264,30-09-2025,India,Bengaluru,Bengaluru,CUST000107,Sports,Perfume,7,7106,INR,5,47254.9,Online,Cash,0,0,5,0.146,6899.22
TXN0000265,12-11-2024,India,Hyderabad,Hyderabad,CUST000454,Beauty,Microwave,7,51790,INR,10,326277,Online,UPI,0,1,1,0.332,108323.96
TXN0000266,02-05-2022,India,Ahmedabad,Ahmedabad,CUST001291,Furniture,T-shirt,7,75789,INR,15,450944.55,Online,Cash,0,0,10,0.252,113638.03
TXN0000267,31-05-2025,India,Mumbai,Mumbai,CUST001922,Beauty,Action Figure,5,57695,INR,0,288475,Wholesale,Credit Card,0,1,13,0.335,96639.12
TXN0000268,09-09-2024,India,Delhi,Delhi,CUST001659,Beauty,Sofa,3,75576,INR,0,226728,Retail,Debit Card,0,0,7,0.187,42398.14
TXN0000269,07-06-2025,India,Chennai,Chennai,CUST001619,Clothing,Tennis Racket,5,57818,INR,10,260181,Wholesale,Credit Card,0,0,1,0.056,14570.14
TXN0000270,17-01-2022,India,Pune,Pune,CUST001815,Furniture,Microwave,1,69048,INR,0,69048,Retail,PayPal,0,1,9,0.288,19885.82
TXN0000271,01-08-2025,India,Delhi,Delhi,CUST002878,Sports,Action Figure,5,98556,INR,5,468141,Online,PayPal,0,1,12,0.078,36515
TXN0000272,02-01-2022,India,Lucknow,Lucknow,CUST000332,Electronics,Headphones,3,91759,INR,0,275277,Online,Debit Card,0,1,10,0.333,91667.24
TXN0000273,24-09-2022,India,Ahmedabad,Ahmedabad,CUST001575,Beauty,Laptop,7,89909,INR,0,629363,Retail,UPI,0,1,3,0.142,89369.55
TXN0000274,08-09-2022,India,Bengaluru,Bengaluru,CUST002438,Beauty,T-shirt,4,36013,INR,10,129646.8,Wholesale,Net Banking,0,1,10,0.248,32152.41
TXN0000275,04-10-2022,India,Delhi,Delhi,CUST001003,Clothing,Headphones,6,57116,INR,0,342696,Retail,PayPal,0,0,2,0.304,104179.58
TXN0000276,26-10-2024,India,Pune,Pune,CUST001444,Electronics,Tennis Racket,6,14208,INR,5,80985.6,Retail,Credit Card,0,0,8,0.187,15144.31
TXN0000277,14-06-2025,India,Lucknow,Lucknow,CUST000446,Food,Tennis Racket,4,17664,INR,5,67123.2,Retail,Net Banking,0,0,4,0.179,12015.05
TXN0000278,12-08-2022,India,Jaipur,Jaipur,CUST002364,Furniture,Sofa,1,50496,INR,0,50496,Online,Credit Card,0,0,3,0.106,5352.58
TXN0000279,29-07-2024,India,Chennai,Chennai,CUST001646,Electronics,Smartphone,3,94545,INR,30,198544.5,Online,Net Banking,0,0,12,0.268,53209.93
TXN0000280,20-11-2024,India,Delhi,Delhi,CUST002852,Sports,Action Figure,3,73324,INR,30,153980.4,Online,Debit Card,0,0,6,0.152,23405.02
TXN0000281,18-04-2023,India,Jaipur,Jaipur,CUST001613,Beauty,Microwave,6,88707,INR,5,505629.9,Online,Cash,0,1,10,0.238,120339.92
TXN0000282,29-05-2023,India,Lucknow,Lucknow,CUST001352,Food,Headphones,8,35411,INR,0,283288,Online,Cash,0,1,1,0.124,35127.71
TXN0000283,27-09-2025,India,Kolkata,Kolkata,CUST002009,Toys,Sofa,2,68848,INR,5,130811.2,Online,Debit Card,0,1,1,0.272,35580.65
TXN0000284,14-06-2022,India,Lucknow,Lucknow,CUST001368,Toys,Smartphone,6,55249,INR,20,265195.2,Online,Debit Card,0,1,7,0.259,68685.56
TXN0000285,27-10-2022,India,Pune,Pune,CUST001183,Clothing,Headphones,7,98584,INR,0,690088,Online,UPI,0,1,7,0.053,36574.66
TXN0000286,01-09-2024,India,Lucknow,Lucknow,CUST000680,Beauty,Snacks Pack,3,89006,INR,0,267018,Wholesale,PayPal,0,0,10,0.081,21628.46
TXN0000287,30-03-2023,India,Kolkata,Kolkata,CUST002445,Clothing,Perfume,1,96453,INR,15,81985.05,Retail,PayPal,0,1,8,0.075,6148.88
TXN0000288,01-10-2023,India,Kolkata,Kolkata,CUST000480,Furniture,Laptop,2,10649,INR,10,19168.2,Online,Credit Card,0,1,7,0.06,1150.09
TXN0000289,26-04-2023,India,Hyderabad,Hyderabad,CUST002795,Clothing,Snacks Pack,5,18911,INR,5,89827.25,Retail,Net Banking,0,1,5,0.068,6108.25
TXN0000290,16-03-2022,India,Kolkata,Kolkata,CUST002597,Electronics,Smartphone,1,88151,INR,5,83743.45,Online,Debit Card,0,0,10,0.148,12394.03
TXN0000291,05-11-2022,India,Ahmedabad,Ahmedabad,CUST001275,Electronics,T-shirt,4,38359,INR,10,138092.4,Retail,Net Banking,0,1,7,0.28,38665.87
TXN0000292,17-03-2022,India,Chennai,Chennai,CUST002109,Toys,Smartphone,6,39471,INR,0,236826,Retail,Credit Card,1,1,2,0.21,49733.46
TXN0000293,22-01-2023,India,Bengaluru,Bengaluru,CUST000658,Furniture,Smartphone,1,54548,INR,5,51820.6,Online,Net Banking,0,0,7,0.082,4249.29
TXN0000294,05-10-2025,India,Bengaluru,Bengaluru,CUST000986,Toys,Headphones,6,41922,INR,5,238955.4,Retail,PayPal,0,0,6,0.066,15771.06
TXN0000295,22-07-2025,India,Delhi,Delhi,CUST000402,Furniture,Perfume,8,13324,INR,30,74614.4,Wholesale,Cash,0,0,13,0.081,6043.77
TXN0000296,17-08-2025,India,Ahmedabad,Ahmedabad,CUST001954,Furniture,Action Figure,1,90681,INR,0,90681,Online,UPI,0,0,8,0.162,14690.32
TXN0000297,14-08-2024,India,Pune,Pune,CUST000310,Electronics,Snacks Pack,8,13117,INR,0,104936,Online,Credit Card,0,0,13,0.141,14795.98
TXN0000298,17-01-2024,India,Hyderabad,Hyderabad,CUST001402,Beauty,Headphones,8,72782,INR,15,494917.6,Retail,Credit Card,0,0,7,0.263,130163.33
TXN0000299,14-12-2024,India,Delhi,Delhi,CUST001311,Electronics,Sofa,2,67462,INR,0,134924,Online,UPI,0,0,12,0.238,32111.91
TXN0000300,05-04-2023,India,Delhi,Delhi,CUST001615,Sports,Microwave,3,39380,INR,0,118140,Online,PayPal,0,0,7,0.313,36977.82
TXN0000301,23-10-2023,India,Lucknow,Lucknow,CUST002908,Clothing,Action Figure,6,65383,INR,25,294223.5,Online,PayPal,0,0,6,0.334,98270.65
TXN0000302,09-11-2022,India,Mumbai,Mumbai,CUST000954,Furniture,Perfume,8,53904,INR,0,431232,Retail,Credit Card,0,1,1,0.05,21561.6
TXN0000303,26-09-2022,India,Lucknow,Lucknow,CUST000896,Food,Microwave,5,94100,INR,25,352875,Online,UPI,0,0,13,0.118,41639.25
TXN0000304,04-06-2022,India,Delhi,Delhi,CUST001234,Electronics,Snacks Pack,9,58711,INR,15,449139.15,Online,PayPal,0,0,6,0.073,32787.16
TXN0000305,04-05-2025,India,Jaipur,Jaipur,CUST002997,Toys,Snacks Pack,4,86242,INR,10,310471.2,Retail,PayPal,1,1,14,0.142,44086.91
TXN0000306,25-04-2023,India,Mumbai,Mumbai,CUST001623,Food,T-shirt,4,48885,INR,20,156432,Online,Debit Card,0,1,7,0.229,35822.93
TXN0000307,02-02-2025,India,Lucknow,Lucknow,CUST000062,Beauty,Sofa,8,93073,INR,0,744584,Wholesale,Debit Card,0,1,2,0.13,96795.92
TXN0000308,02-01-2025,India,Chennai,Chennai,CUST000263,Electronics,Microwave,5,5331,INR,0,26655,Online,PayPal,0,1,3,0.107,2852.08
TXN0000309,03-01-2025,India,Delhi,Delhi,CUST000880,Beauty,Snacks Pack,8,72050,INR,5,547580,Retail,Net Banking,0,1,11,0.166,90898.28
TXN0000310,25-01-2025,India,Kolkata,Kolkata,CUST001183,Beauty,Headphones,1,49914,INR,30,34939.8,Online,Cash,0,0,7,0.055,1921.69
TXN0000311,18-06-2025,India,Lucknow,Lucknow,CUST000255,Electronics,Microwave,5,71162,INR,0,355810,Retail,Cash,0,0,7,0.342,121687.02
TXN0000312,06-02-2025,India,Ahmedabad,Ahmedabad,CUST000864,Electronics,T-shirt,8,66896,INR,0,535168,Online,Credit Card,0,0,12,0.34,181957.12
TXN0000313,28-01-2022,India,Mumbai,Mumbai,CUST000040,Beauty,Snacks Pack,8,20741,INR,10,149335.2,Online,PayPal,0,0,11,0.09,13440.17
TXN0000314,30-01-2025,India,Jaipur,Jaipur,CUST001614,Sports,Headphones,7,41868,INR,0,293076,Online,Credit Card,0,1,1,0.107,31359.13
TXN0000315,11-05-2024,India,Pune,Pune,CUST002387,Sports,Smartphone,3,52784,INR,5,150434.4,Online,Net Banking,0,0,2,0.22,33095.57
TXN0000316,29-04-2022,India,Kolkata,Kolkata,CUST002128,Furniture,Snacks Pack,7,15772,INR,10,99363.6,Online,Cash,0,0,14,0.143,14208.99
TXN0000317,16-11-2024,India,Kolkata,Kolkata,CUST000193,Electronics,Sofa,3,25980,INR,20,62352,Retail,Debit Card,0,0,11,0.054,3367.01
TXN0000318,30-05-2022,India,Jaipur,Jaipur,CUST000025,Toys,Smartphone,6,56345,INR,5,321166.5,Online,Debit Card,0,1,9,0.066,21196.99
TXN0000319,13-11-2023,India,Jaipur,Jaipur,CUST001672,Sports,Smartphone,9,62095,INR,0,558855,Retail,UPI,0,0,7,0.252,140831.46
TXN0000320,11-03-2025,India,Delhi,Delhi,CUST000776,Beauty,Tennis Racket,8,24644,INR,10,177436.8,Online,Debit Card,0,1,3,0.113,20050.36
TXN0000321,23-03-2025,India,Ahmedabad,Ahmedabad,CUST000653,Clothing,Perfume,4,15167,INR,5,57634.6,Online,Cash,0,0,7,0.211,12160.9
TXN0000322,01-02-2024,India,Kolkata,Kolkata,CUST001731,Food,Smartphone,5,87280,INR,10,392760,Retail,UPI,0,1,8,0.133,52237.08
TXN0000323,02-07-2022,India,Delhi,Delhi,CUST001218,Clothing,Sofa,4,66713,INR,0,266852,Online,Credit Card,0,1,8,0.207,55238.36
TXN0000324,11-05-2025,India,Jaipur,Jaipur,CUST002925,Toys,Tennis Racket,6,9854,INR,0,59124,Retail,Net Banking,0,1,2,0.35,20693.4
TXN0000325,30-12-2024,India,Chennai,Chennai,CUST000924,Electronics,Perfume,8,45675,INR,20,292320,Retail,Cash,0,0,4,0.257,75126.24
TXN0000326,02-07-2022,India,Kolkata,Kolkata,CUST002564,Toys,Microwave,6,74311,INR,5,423572.7,Online,Debit Card,0,0,9,0.154,65230.2
TXN0000327,22-06-2022,India,Pune,Pune,CUST001303,Electronics,Laptop,5,15961,INR,0,79805,Retail,PayPal,0,0,13,0.34,27133.7
TXN0000328,26-06-2023,India,Delhi,Delhi,CUST001314,Electronics,Headphones,9,82190,INR,10,665739,Online,UPI,0,1,13,0.06,39944.34
TXN0000329,21-12-2022,India,Kolkata,Kolkata,CUST001975,Electronics,Microwave,7,95017,INR,10,598607.1,Online,PayPal,0,1,11,0.101,60459.32
TXN0000330,03-06-2022,India,Ahmedabad,Ahmedabad,CUST002654,Sports,T-shirt,3,13488,INR,25,30348,Online,Debit Card,0,1,5,0.2,6069.6
TXN0000331,24-08-2023,India,Mumbai,Mumbai,CUST002377,Clothing,Laptop,2,48055,INR,15,81693.5,Retail,PayPal,0,1,9,0.138,11273.7
TXN0000332,20-01-2023,India,Ahmedabad,Ahmedabad,CUST001299,Toys,Smartphone,5,32026,INR,20,128104,Wholesale,Credit Card,0,1,5,0.266,34075.66
TXN0000333,03-01-2024,India,Delhi,Delhi,CUST001673,Furniture,T-shirt,5,48931,INR,20,195724,Retail,Debit Card,0,0,1,0.06,11743.44
TXN0000334,08-07-2024,India,Chennai,Chennai,CUST001559,Toys,Perfume,6,79976,INR,0,479856,Online,PayPal,0,1,14,0.132,63340.99
TXN0000335,27-08-2025,India,Bengaluru,Bengaluru,CUST001739,Sports,Microwave,1,92830,INR,5,88188.5,Online,Debit Card,0,1,14,0.307,27073.87
TXN0000336,14-11-2024,India,Delhi,Delhi,CUST000525,Sports,Smartphone,5,32852,INR,0,164260,Retail,Net Banking,0,1,5,0.171,28088.46
TXN0000337,26-01-2025,India,Lucknow,Lucknow,CUST001501,Beauty,Laptop,7,19574,INR,0,137018,Online,PayPal,0,1,14,0.111,15209
